ProductID,ProductName,Category,SubCategory,UnitPrice,SatisfactionScore,SupplierName
OFF-PA-10000565,Staples,Office Supplies,Paper,139.95,1,Global Supply Co
OFF-LA-10000414,Avery 503,Office Supplies,Labels,38.8125,3,Global Supply Co
OFF-AP-10002998,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances,83.391,2,Prime Goods
FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases,536.172,3,NorthStar
OFF-AR-10002445,SANFORD Major Accent Highlighters,Office Supplies,Art,29.93828571,1,Prime Goods
FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,368.577,3,NorthStar
FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables,885.087,3,Global Supply Co
OFF-AR-10003217,Newell 316,Office Supplies,Art,23.472,4,Prime Goods
OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,689.8928571,5,NorthStar
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,20.63466667,1,Global Supply Co
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes,65.94,1,NorthStar
OFF-PA-10003022,Xerox 1992,Office Supplies,Paper,49.52,2,Prime Goods
FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,305.9733333,3,Global Supply Co
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage,429.316,2,NorthStar
OFF-PA-10004948,Xerox 190,Office Supplies,Paper,14.94,3,NorthStar
OFF-PA-10001725,Xerox 1892,Office Supplies,Paper,89.148,5,NorthStar
TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,90.96266667,5,NorthStar
OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper,23.39733333,4,Global Supply Co
OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,Storage,884.31,3,NorthStar
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper,105.4944,3,NorthStar
OFF-EN-10004206,Multimedia Mailers,Office Supplies,Envelopes,325.86,3,Prime Goods
OFF-LA-10003388,Avery 5,Office Supplies,Labels,5.76,4,NorthStar
TEC-PH-10000193,Jensen SMPS-640 - speaker phone,Technology,Phones,124.146,4,Global Supply Co
FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Furniture,Furnishings,19.89866667,4,Prime Goods
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,50.3625,4,NorthStar
OFF-PA-10002709,Xerox 1956,Office Supplies,Paper,44.85,3,Prime Goods
FUR-FU-10003424,Nu-Dell Oak Frame,Furniture,Furnishings,50.552,5,Prime Goods
OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders,590.352,2,NorthStar
FUR-FU-10002508,Document Clip Frames,Furniture,Furnishings,22.518,5,NorthStar
OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,11.218,5,NorthStar
OFF-PA-10003134,Xerox 1937,Office Supplies,Paper,124.904,1,NorthStar
FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",Furniture,Furnishings,36.4225,5,Global Supply Co
FUR-BO-10003893,Sauder Camden County Collection Library,Furniture,Bookcases,684.131,1,NorthStar
TEC-CO-10001943,Canon PC-428 Personal Copier,Technology,Copiers,686.6323333,5,Prime Goods
FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,1103.978,5,NorthStar
OFF-PA-10003228,Xerox 1917,Office Supplies,Paper,244.55,5,Global Supply Co
TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,35.97066667,4,Prime Goods
TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,Technology,Accessories,30.912,2,Prime Goods
TEC-PH-10001305,Panasonic KX TS208W Corded phone,Technology,Phones,213.923,2,Prime Goods
OFF-PA-10000483,Xerox 19,Office Supplies,Paper,103.783,2,Global Supply Co
TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,Technology,Accessories,12.98,3,Prime Goods
TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories,17.6148,4,Prime Goods
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper,105.688,4,NorthStar
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,187.8184,5,Prime Goods
OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies,4.784,1,Prime Goods
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,4.305,4,NorthStar
TEC-AC-10004396,Logitech Keyboard K120,Technology,Accessories,58.08,5,NorthStar
OFF-PA-10001166,Xerox 1932,Office Supplies,Paper,22.2432,2,NorthStar
OFF-AR-10002467,Dixon Ticonderoga Pencils,Office Supplies,Art,12.516,3,Prime Goods
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,58.2912,4,Prime Goods
TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,Technology,Machines,20.9525,1,Prime Goods
FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings,234.1466667,1,NorthStar
OFF-FA-10000840,OIC Thumb-Tacks,Office Supplies,Fasteners,4.332,2,Prime Goods
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,9.8,2,Prime Goods
TEC-PH-10004875,PNY Rapid USB Car Charger - Black,Technology,Phones,9.588,1,Global Supply Co
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs,322.6133333,3,NorthStar
TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",Technology,Phones,25.164,4,Prime Goods
OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances,138.96,1,NorthStar
OFF-FA-10003485,Staples,Office Supplies,Fasteners,13.362,3,Global Supply Co
OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,56.91466667,5,Global Supply Co
OFF-PA-10002764,Staples,Office Supplies,Paper,56.7,5,Global Supply Co
OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,Paper,24.112,1,Prime Goods
TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,Technology,Machines,3482.85,1,Prime Goods
OFF-ST-10000136,Letter Size File,Office Supplies,Storage,170.71,3,Global Supply Co
TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones,155.9733333,1,NorthStar
TEC-PH-10002584,Samsung Galaxy S4,Technology,Phones,1226.9404,1,Prime Goods
FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,324.5295,5,Prime Goods
TEC-PH-10000562,Samsung Convoy 3,Technology,Phones,344.069,3,Prime Goods
FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",Furniture,Furnishings,17.82,3,NorthStar
OFF-LA-10004178,Avery 491,Office Supplies,Labels,15.14333333,2,NorthStar
OFF-PA-10003797,Xerox 209,Office Supplies,Paper,37.584,3,Global Supply Co
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,44.004,4,Global Supply Co
OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,555.39,5,NorthStar
OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,Office Supplies,Supplies,29.64,5,Prime Goods
FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Furniture,Tables,136.464,1,Prime Goods
TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Technology,Machines,65.55,1,Prime Goods
OFF-LA-10000305,Avery 495,Office Supplies,Labels,24.255,3,Global Supply Co
TEC-PH-10002583,iOttie HLCRIO102 Car Mount,Technology,Phones,43.1784,2,Global Supply Co
OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,13.04,4,NorthStar
FUR-FU-10004864,Eldon 500 Class Desk Accessories,Furniture,Furnishings,141.1393846,4,NorthStar
OFF-PA-10003063,EcoTones Memo Sheets,Office Supplies,Paper,17.6,5,NorthStar
OFF-PA-10003302,Xerox 1906,Office Supplies,Paper,156.9485714,3,NorthStar
TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,68.169,1,NorthStar
OFF-PA-10003022,Standard Line “While You Were Out” Hardbound Telephone Message Book,Office Supplies,Paper,49.52,1,Prime Goods
TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories,101.34,5,Global Supply Co
OFF-BI-10004099,GBC VeloBinder Strips,Office Supplies,Binders,13.248,2,Prime Goods
OFF-PA-10001215,Xerox 1963,Office Supplies,Paper,25.696,2,Global Supply Co
TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories,1402.4575,4,NorthStar
OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances,1968.84,4,Global Supply Co
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,386.454,1,Prime Goods
OFF-PA-10000859,Unpadded Memo Slips,Office Supplies,Paper,9.154,2,NorthStar
OFF-AR-10000614,Barrel Sharpener,Office Supplies,Art,16.9575,5,Prime Goods
OFF-FA-10000089,Acco Glide Clips,Office Supplies,Fasteners,19.6,3,Prime Goods
FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables,900.822,5,NorthStar
FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,347.097,1,Global Supply Co
TEC-PH-10001795,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,Technology,Phones,1387.1724,5,Prime Goods
FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables,595.8008,3,NorthStar
OFF-PA-10000048,Xerox 20,Office Supplies,Paper,6.48,5,Prime Goods
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,224.985,2,Prime Goods
OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,16.016,3,Prime Goods
TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones,93.886,1,Global Supply Co
OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,94.70133333,4,Global Supply Co
TEC-PH-10001468,Panasonic Business Telephones KX-T7736,Technology,Phones,546.06,4,NorthStar
OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,134.3616,4,Prime Goods
OFF-ST-10003572,Portfile Personal File Boxes,Office Supplies,Storage,49.56,5,Prime Goods
OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,212.328,5,Global Supply Co
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,281.1506667,5,Global Supply Co
FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,64.896,3,NorthStar
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,44.004,5,Prime Goods
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,25.652,2,Prime Goods
OFF-LA-10003498,Avery 475,Office Supplies,Labels,66.6,5,Global Supply Co
TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",Technology,Machines,71.976,5,Prime Goods
FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings,143.1948571,3,Prime Goods
TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones,65.96333333,5,Prime Goods
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,74.13428571,1,Global Supply Co
TEC-PH-10003174,RCA ViSYS 25825 Wireless digital phone,Technology,Phones,363.972,5,Prime Goods
OFF-PA-10001497,Xerox 1914,Office Supplies,Paper,191.2608,1,Prime Goods
OFF-PA-10001952,Xerox 1902,Office Supplies,Paper,41.112,3,Prime Goods
OFF-SU-10004661,Acme Titanium Bonded Scissors,Office Supplies,Supplies,20.4,4,Global Supply Co
OFF-BI-10002026,Ibico Recycled Linen-Style Covers,Office Supplies,Binders,147.773,5,Prime Goods
OFF-PA-10001826,Xerox 207,Office Supplies,Paper,20.088,4,Prime Goods
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines,506.28,3,Global Supply Co
TEC-MA-10003176,Okidata B400 Printer,Technology,Machines,514.8,1,Prime Goods
TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories,191.52,2,Prime Goods
TEC-PH-10002114,Xiaomi Mi3,Technology,Phones,2279.96,1,Prime Goods
OFF-PA-10001593,Xerox 1947,Office Supplies,Paper,27.2688,1,Prime Goods
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,83.64,1,Global Supply Co
OFF-PA-10001801,Xerox 193,Office Supplies,Paper,25.91333333,1,NorthStar
TEC-PH-10000127,iOttie XL Car Mount,Technology,Phones,111.944,3,Global Supply Co
OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances,341.1173333,1,Prime Goods
TEC-AC-10004595,First Data TMFD35 PIN Pad,Technology,Accessories,285.6,1,Global Supply Co
FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,Furniture,Furnishings,63.824,1,NorthStar
FUR-FU-10003489,Contemporary Borderless Frame,Furniture,Furnishings,18.081,1,NorthStar
TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines,1169.991,5,NorthStar
TEC-PH-10004006,Panasonic KX - TS880B Telephone,Technology,Phones,151.14,5,NorthStar
OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,21.31375,5,Prime Goods
OFF-PA-10000300,Xerox 1936,Office Supplies,Paper,51.948,3,NorthStar
OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,Binders,64.5135,5,Global Supply Co
TEC-PH-10004080,Avaya 5410 Digital phone,Technology,Phones,156.377,2,Global Supply Co
OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Office Supplies,Paper,44.055,2,Global Supply Co
OFF-ST-10004946,Desktop 3-Pocket Hot File,Office Supplies,Storage,129.84,2,Global Supply Co
OFF-PA-10002109,Wirebound Voice Message Log Book,Office Supplies,Paper,7.616,5,NorthStar
TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,Technology,Machines,319.92,4,NorthStar
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",Furniture,Furnishings,101.94,4,Global Supply Co
FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings,36.5285,2,Prime Goods
TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines,155.215,3,Prime Goods
OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,Paper,17.974,1,NorthStar
OFF-LA-10002368,Avery 479,Office Supplies,Labels,5.568,5,NorthStar
TEC-MA-10003230,Okidata C610n Printer,Technology,Machines,1362.9,4,Global Supply Co
OFF-PA-10000295,Xerox 229,Office Supplies,Paper,28.512,3,Global Supply Co
OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Office Supplies,Supplies,65.01733333,5,Global Supply Co
FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,Furnishings,9.85,5,Global Supply Co
FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furniture,Furnishings,74.9625,2,Global Supply Co
FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,Chairs,1356.9975,3,Global Supply Co
OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,21.2344,1,NorthStar
TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,Technology,Phones,58.474,2,Global Supply Co
FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,337.088,4,Prime Goods
TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Technology,Accessories,479.72,4,Global Supply Co
TEC-PH-10004094,Motorola L703CM,Technology,Phones,701.955,3,Global Supply Co
TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,Technology,Machines,479.988,3,NorthStar
OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,Office Supplies,Appliances,9.048,3,NorthStar
OFF-PA-10001837,Xerox 1976,Office Supplies,Paper,18.144,5,NorthStar
OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Office Supplies,Art,17.94,3,NorthStar
OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders,11.377,2,Global Supply Co
OFF-PA-10001243,Xerox 1983,Office Supplies,Paper,14.95,4,Prime Goods
FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furniture,Furnishings,514.624,1,Prime Goods
TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Technology,Machines,341.991,1,Global Supply Co
OFF-LA-10002473,Avery 484,Office Supplies,Labels,9.216,4,Prime Goods
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings,231.898,3,Global Supply Co
TEC-MA-10001856,Okidata C610n Printer,Technology,Machines,649,4,Prime Goods
OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage,173.36,4,NorthStar
OFF-AR-10004707,Staples,Office Supplies,Art,4.96,1,NorthStar
TEC-MA-10004086,Plantronics Single Ear Headset,Technology,Machines,29.925,2,Global Supply Co
TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,703.71,1,NorthStar
FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,31.176,2,Prime Goods
TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories,140,1,Prime Goods
OFF-AP-10000027,Hoover Commercial SteamVac,Office Supplies,Appliances,42.098,1,Global Supply Co
OFF-PA-10002558,Xerox 1938,Office Supplies,Paper,268.24,3,Global Supply Co
TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,Technology,Accessories,59.976,4,Prime Goods
OFF-PA-10001846,Xerox 1899,Office Supplies,Paper,13.872,2,Global Supply Co
TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Machines,3404.5,3,Prime Goods
FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Furniture,Bookcases,90.882,2,Prime Goods
FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings,29.392,2,Prime Goods
TEC-MA-10000984,Okidata MB760 Printer,Technology,Machines,3917.2,1,Prime Goods
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Art,215.645,2,NorthStar
FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings,48.906,4,Global Supply Co
OFF-FA-10000254,Sterling Rubber Bands by Alliance,Office Supplies,Fasteners,9.891,5,NorthStar
OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,Office Supplies,Appliances,73.764,4,Prime Goods
TEC-AC-10002370,Maxell CD-R Discs,Technology,Accessories,5.253333333,1,Prime Goods
OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Art,7.7,5,NorthStar
OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies,15.048,5,NorthStar
TEC-MA-10004552,Star Micronics TSP100 TSP143LAN Receipt Printer,Technology,Machines,1035.8,4,NorthStar
OFF-PA-10000312,Xerox 1955,Office Supplies,Paper,91.36,4,NorthStar
OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper,93.248,2,Global Supply Co
OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Office Supplies,Paper,24.99,1,Global Supply Co
TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,Technology,Machines,101.994,5,Prime Goods
TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Technology,Machines,300,4,Prime Goods
TEC-PH-10004241,Nokia Lumia 1020,Technology,Phones,1439.968,5,NorthStar
OFF-SU-10003936,Acme Serrated Blade Letter Opener,Office Supplies,Supplies,6.996,5,NorthStar
TEC-MA-10003337,Okidata B401 Printer,Technology,Machines,179.991,2,Global Supply Co
OFF-PA-10000210,Xerox Blank Computer Paper,Office Supplies,Paper,99.9,1,NorthStar
OFF-AR-10003477,4009 Highlighters,Office Supplies,Art,8.04,5,Prime Goods
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs,207.184,5,Prime Goods
OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Office Supplies,Labels,13.284,1,Global Supply Co
FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs,300.234,3,Prime Goods
